crime_id,crime_month,crime_city,crime_type,severity_level,victim_count,current_status
64588,2019-05-01,Columbus,Sexual Assault,10,1,Pending
38563,2023-05-01,Denver,Vehicle Theft,2,1,Closed
89986,2018-09-01,Houston,Robbery,4,4,Closed
84407,2020-09-01,Austin,Drug Violation,5,2,Pending
96398,2019-01-01,Los Angeles,Cybercrime,9,3,Pending
94951,2023-01-01,Houston,Fraud,1,4,Pending
79054,2018-09-01,San Francisco,Homicide,2,5,Investigating
89367,2023-10-01,Chicago,Fraud,9,4,Pending
76884,2023-03-01,San Antonio,Burglary,9,3,Pending
53980,2018-01-01,Boston,Kidnapping,7,3,Investigating
23800,2023-10-01,San Antonio,Robbery,7,4,Closed
73831,2021-06-01,Philadelphia,Vehicle Theft,3,3,Closed
82115,2022-02-01,Phoenix,Shoplifting,7,2,Pending
61932,2020-05-01,Jacksonville,Arson,10,2,Pending
59254,2019-06-01,Dallas,Robbery,7,2,Pending
29138,2023-02-01,Boston,Cybercrime,7,3,Closed
28122,2019-12-01,Indianapolis,Homicide,7,5,Closed
88051,2018-07-01,San Diego,Kidnapping,6,5,Investigating
77032,2023-11-01,New York,Robbery,4,5,Pending
75369,2021-02-01,Dallas,Arson,9,1,Investigating
41389,2021-01-01,San Antonio,Shoplifting,8,1,Pending
75847,2023-04-01,Dallas,Kidnapping,5,3,Pending
5682,2018-03-01,San Antonio,Drug Violation,9,2,Closed
63902,2022-09-01,Dallas,Assault,7,5,Closed
43798,2019-05-01,Philadelphia,Arson,6,5,Investigating
67357,2023-06-01,Los Angeles,Fraud,5,4,Investigating
13315,2020-04-01,Seattle,Sexual Assault,3,4,Investigating
68722,2021-10-01,El Paso,Assault,10,5,Pending
76812,2021-05-01,Austin,Homicide,2,1,Pending
97413,2022-08-01,San Antonio,Cybercrime,6,4,Pending
61780,2018-06-01,San Diego,Assault,2,4,Pending
25374,2022-10-01,Houston,Sexual Assault,1,4,Pending
98684,2021-12-01,San Francisco,Arson,3,2,Investigating
33749,2019-08-01,Los Angeles,Fraud,3,3,Closed
44261,2023-04-01,San Antonio,Drug Violation,7,3,Closed
90757,2021-07-01,Los Angeles,Arson,10,2,Investigating
52392,2022-08-01,Columbus,Arson,5,5,Pending
54175,2021-07-01,Houston,Vandalism,4,3,Investigating
74841,2020-06-01,San Francisco,Vandalism,1,1,Investigating
7250,2022-08-01,San Jose,Homicide,7,2,Closed
25982,2022-06-01,San Jose,Cybercrime,7,4,Pending
64397,2018-06-01,San Francisco,Homicide,10,1,Closed
89384,2023-08-01,San Diego,Vehicle Theft,7,5,Pending
47069,2021-11-01,Houston,Robbery,9,2,Pending
20333,2019-09-01,San Diego,Sexual Assault,6,4,Investigating
86550,2023-04-01,San Jose,Fraud,4,4,Pending
74362,2022-10-01,Philadelphia,Arson,8,5,Pending
64908,2022-05-01,Washington,Cybercrime,4,2,Closed
60553,2021-04-01,San Antonio,Burglary,7,3,Pending
50063,2020-01-01,Dallas,Cybercrime,5,1,Investigating
74079,2023-04-01,Chicago,Homicide,7,3,Pending
60999,2020-06-01,Jacksonville,Sexual Assault,10,2,Investigating
47470,2018-07-01,San Jose,Kidnapping,1,3,Pending
19590,2020-02-01,Los Angeles,Vandalism,10,2,Investigating
34570,2019-12-01,New York,Shoplifting,1,4,Investigating
87276,2019-02-01,Los Angeles,Vehicle Theft,5,4,Pending
85998,2023-04-01,Houston,Cybercrime,10,2,Closed
2858,2020-02-01,Boston,Drug Violation,5,1,Pending
26890,2021-11-01,Philadelphia,Arson,5,3,Closed
63749,2019-12-01,Jacksonville,Vandalism,2,1,Closed
40903,2021-11-01,Los Angeles,Vandalism,8,1,Closed
6248,2019-02-01,Jacksonville,Sexual Assault,5,5,Pending
89332,2018-08-01,San Antonio,Drug Violation,10,4,Investigating
1573,2018-05-01,Boston,Homicide,3,3,Investigating
3812,2022-08-01,San Diego,Drug Violation,7,2,Investigating
52460,2020-07-01,Phoenix,Shoplifting,2,4,Pending
78640,2018-02-01,Dallas,Assault,2,4,Investigating
16520,2021-04-01,Los Angeles,Drug Violation,7,4,Closed
44996,2020-08-01,Phoenix,Drug Violation,2,3,Closed
3237,2021-10-01,San Francisco,Kidnapping,2,1,Investigating
15380,2022-04-01,Dallas,Kidnapping,1,5,Pending
13439,2018-07-01,Chicago,Vehicle Theft,1,1,Closed
19464,2021-04-01,San Jose,Shoplifting,4,1,Investigating
15698,2019-06-01,Los Angeles,Vandalism,1,2,Closed
91518,2022-03-01,New York,Drug Violation,3,3,Closed
35947,2023-12-01,Houston,Sexual Assault,3,1,Pending
25360,2023-12-01,San Francisco,Drug Violation,4,3,Closed
53200,2019-09-01,Dallas,Cybercrime,5,4,Closed
19174,2021-07-01,Philadelphia,Shoplifting,4,2,Investigating
72062,2020-09-01,Austin,Burglary,5,3,Investigating
73685,2022-02-01,Houston,Vehicle Theft,4,2,Closed
89108,2023-09-01,Phoenix,Vehicle Theft,6,4,Investigating
93031,2021-04-01,San Francisco,Burglary,8,5,Pending
36146,2019-10-01,Philadelphia,Cybercrime,2,5,Closed
58975,2020-09-01,El Paso,Drug Violation,5,3,Pending
24787,2019-05-01,Boston,Robbery,9,4,Investigating
52849,2018-10-01,Houston,Drug Violation,8,1,Pending
33842,2022-09-01,San Diego,Arson,4,4,Closed
46526,2022-02-01,Dallas,Homicide,5,5,Pending
73305,2021-11-01,Denver,Arson,1,2,Investigating
3139,2022-03-01,Los Angeles,Burglary,3,5,Pending
74947,2020-05-01,Chicago,Kidnapping,4,1,Closed
67021,2023-02-01,Boston,Fraud,3,1,Investigating
37280,2018-10-01,Los Angeles,Burglary,7,4,Closed
24942,2019-10-01,San Francisco,Vandalism,7,5,Investigating
73698,2018-02-01,San Antonio,Arson,9,4,Pending
34895,2019-10-01,Washington,Robbery,6,4,Investigating
75825,2022-06-01,Denver,Cybercrime,8,3,Pending
54924,2022-08-01,San Jose,Drug Violation,2,2,Investigating
14549,2021-03-01,Dallas,Fraud,7,4,Closed
2022,2018-11-01,Los Angeles,Arson,5,2,Investigating
97648,2018-07-01,New York,Homicide,7,3,Investigating
73336,2023-07-01,San Jose,Sexual Assault,6,1,Closed
22971,2019-03-01,Dallas,Burglary,5,4,Pending
33305,2020-01-01,Dallas,Robbery,1,3,Investigating
41680,2018-07-01,San Antonio,Burglary,8,2,Closed
85333,2021-06-01,Jacksonville,Homicide,3,1,Pending
85274,2023-06-01,San Antonio,Robbery,1,3,Closed
94718,2023-04-01,El Paso,Cybercrime,7,5,Investigating
95328,2022-12-01,Houston,Kidnapping,10,5,Pending
15178,2019-06-01,San Diego,Fraud,10,1,Investigating
71095,2023-03-01,San Antonio,Homicide,7,5,Pending
56884,2023-07-01,Washington,Robbery,6,4,Investigating
59044,2020-04-01,Austin,Assault,4,5,Investigating
1024,2021-05-01,Columbus,Fraud,1,1,Pending
76674,2021-02-01,Dallas,Vandalism,3,3,Pending
72219,2022-10-01,Jacksonville,Homicide,8,1,Closed
2652,2021-05-01,Los Angeles,Fraud,2,4,Pending
86670,2020-07-01,Chicago,Vandalism,9,2,Closed
65001,2019-01-01,Jacksonville,Assault,6,1,Pending
64467,2018-05-01,Denver,Burglary,5,1,Pending
51198,2020-04-01,El Paso,Kidnapping,3,5,Pending
38322,2019-05-01,Los Angeles,Fraud,8,5,Investigating
38358,2021-09-01,Washington,Burglary,10,4,Closed
50247,2019-01-01,Philadelphia,Kidnapping,4,4,Pending
41570,2023-07-01,Philadelphia,Burglary,3,1,Closed
91254,2021-09-01,Philadelphia,Homicide,2,4,Closed
23991,2022-05-01,San Diego,Robbery,10,1,Investigating
32944,2022-10-01,San Diego,Burglary,5,5,Closed
72602,2020-06-01,Philadelphia,Kidnapping,3,3,Closed
72221,2019-03-01,New York,Burglary,1,5,Investigating
30122,2021-05-01,Austin,Drug Violation,4,1,Investigating
77335,2023-02-01,Austin,Fraud,9,2,Pending
14141,2018-12-01,Los Angeles,Kidnapping,1,3,Investigating
90251,2022-03-01,San Diego,Drug Violation,5,3,Investigating
87401,2022-03-01,San Diego,Fraud,1,3,Investigating
93601,2023-11-01,San Francisco,Sexual Assault,3,1,Pending
25328,2020-05-01,San Francisco,Vehicle Theft,6,5,Closed
85144,2018-05-01,Chicago,Fraud,10,5,Investigating
69941,2018-10-01,Chicago,Burglary,4,1,Investigating
40105,2019-01-01,Washington,Homicide,4,1,Closed
85510,2019-04-01,Seattle,Sexual Assault,4,3,Investigating
87370,2019-04-01,Seattle,Vehicle Theft,9,4,Investigating
43540,2023-04-01,San Jose,Drug Violation,1,5,Investigating
68755,2023-11-01,Phoenix,Robbery,1,2,Investigating
75516,2022-07-01,Philadelphia,Burglary,9,1,Closed
45644,2023-06-01,Jacksonville,Robbery,2,1,Pending
30015,2023-05-01,Columbus,Shoplifting,1,5,Closed
65910,2021-05-01,Houston,Assault,8,2,Pending
53832,2022-03-01,Houston,Cybercrime,8,4,Investigating
33060,2018-10-01,San Francisco,Homicide,9,2,Pending
92075,2023-06-01,Houston,Sexual Assault,8,1,Closed
7237,2018-09-01,New York,Burglary,8,5,Investigating
49403,2019-10-01,Indianapolis,Vehicle Theft,1,2,Pending
58257,2019-12-01,Houston,Vehicle Theft,3,3,Investigating
87847,2021-12-01,New York,Cybercrime,7,2,Closed
57522,2018-11-01,Columbus,Kidnapping,5,5,Pending
87268,2022-12-01,Boston,Arson,5,4,Investigating
34062,2020-12-01,New York,Cybercrime,8,1,Investigating
74253,2018-09-01,San Jose,Vehicle Theft,4,4,Investigating
45825,2022-10-01,Phoenix,Kidnapping,1,3,Closed
91237,2022-07-01,San Diego,Robbery,8,1,Investigating
43688,2023-05-01,New York,Arson,3,3,Closed
35411,2022-02-01,San Jose,Homicide,10,3,Closed
95566,2023-11-01,Los Angeles,Burglary,5,4,Closed
7877,2020-09-01,Indianapolis,Burglary,10,1,Pending
8030,2020-07-01,San Jose,Sexual Assault,5,5,Investigating
73458,2022-06-01,San Francisco,Cybercrime,4,5,Closed
37266,2021-07-01,Los Angeles,Homicide,4,5,Closed
69343,2022-12-01,Chicago,Drug Violation,3,3,Pending
28842,2023-05-01,Dallas,Arson,8,4,Pending
67401,2023-08-01,Philadelphia,Drug Violation,5,2,Investigating
85579,2020-04-01,Los Angeles,Robbery,7,3,Pending
943,2018-09-01,Philadelphia,Sexual Assault,10,5,Pending
51635,2023-01-01,San Diego,Vehicle Theft,7,4,Investigating
47199,2022-08-01,Philadelphia,Shoplifting,5,3,Pending
3712,2019-12-01,Phoenix,Arson,8,4,Closed
32259,2023-08-01,New York,Arson,8,5,Closed
32667,2020-10-01,Chicago,Fraud,2,5,Pending
31137,2023-08-01,San Jose,Homicide,1,1,Closed
54118,2020-07-01,Dallas,Shoplifting,3,1,Closed
90835,2022-04-01,Phoenix,Vehicle Theft,1,3,Closed
91558,2018-12-01,San Francisco,Sexual Assault,9,1,Investigating
46870,2021-07-01,San Jose,Arson,1,5,Pending
39647,2018-12-01,San Antonio,Homicide,9,5,Closed
56788,2020-12-01,San Diego,Burglary,2,2,Pending
10305,2022-11-01,Los Angeles,Robbery,8,5,Closed
28703,2021-10-01,Philadelphia,Kidnapping,4,3,Closed
21826,2023-07-01,New York,Robbery,5,3,Investigating
65092,2022-09-01,Dallas,Assault,3,3,Closed
27170,2022-10-01,Los Angeles,Assault,3,3,Pending
91025,2020-04-01,Dallas,Vandalism,4,5,Pending
48646,2022-07-01,Seattle,Vandalism,4,2,Closed
90940,2018-07-01,Jacksonville,Shoplifting,5,3,Closed
89857,2020-11-01,Austin,Drug Violation,9,2,Pending
52653,2018-05-01,Seattle,Shoplifting,8,1,Pending
14316,2021-07-01,Washington,Burglary,7,1,Pending
13171,2022-04-01,Houston,Kidnapping,4,2,Closed
87939,2020-12-01,San Diego,Vandalism,10,2,Pending
3626,2023-07-01,San Antonio,Fraud,5,5,Closed
38137,2019-07-01,Phoenix,Arson,8,1,Pending
70406,2019-11-01,Phoenix,Vehicle Theft,2,3,Investigating
55892,2018-06-01,Denver,Burglary,5,2,Investigating
38555,2022-06-01,El Paso,Drug Violation,8,5,Closed
72848,2020-09-01,Dallas,Robbery,7,5,Pending
88327,2022-07-01,Phoenix,Kidnapping,9,1,Investigating
75026,2018-03-01,Indianapolis,Assault,8,2,Investigating
69574,2019-10-01,Philadelphia,Shoplifting,6,3,Pending
94813,2023-11-01,San Francisco,Vehicle Theft,5,1,Pending
29047,2023-06-01,San Francisco,Robbery,9,4,Investigating
55216,2019-01-01,Phoenix,Vandalism,1,1,Closed
14713,2018-03-01,Chicago,Assault,3,3,Pending
7078,2023-06-01,Austin,Fraud,6,5,Pending
28518,2022-01-01,San Diego,Shoplifting,6,1,Investigating
11999,2022-11-01,El Paso,Drug Violation,10,4,Pending
28895,2022-12-01,El Paso,Shoplifting,7,1,Closed
86915,2021-01-01,San Jose,Robbery,5,1,Pending
78927,2022-04-01,Phoenix,Kidnapping,6,5,Investigating
67853,2023-04-01,Dallas,Homicide,4,5,Closed
42508,2022-11-01,Indianapolis,Burglary,9,2,Pending
65455,2022-12-01,San Antonio,Robbery,4,5,Closed
48340,2020-12-01,San Antonio,Kidnapping,4,2,Investigating
4221,2023-01-01,San Jose,Robbery,6,3,Pending
77714,2020-11-01,Philadelphia,Vehicle Theft,7,4,Pending
1001,2019-08-01,Philadelphia,Cybercrime,8,5,Investigating
3252,2022-10-01,New York,Burglary,4,4,Closed
3481,2022-06-01,Phoenix,Drug Violation,3,2,Closed
83713,2021-02-01,Philadelphia,Fraud,9,3,Investigating
41193,2023-10-01,El Paso,Sexual Assault,10,1,Pending
91152,2021-02-01,Jacksonville,Shoplifting,9,3,Closed
55285,2019-11-01,Boston,Fraud,2,5,Investigating
9100,2022-03-01,New York,Assault,9,2,Closed
54225,2022-05-01,New York,Drug Violation,4,1,Closed
30481,2020-08-01,Jacksonville,Arson,1,1,Pending
59767,2023-08-01,Indianapolis,Kidnapping,6,4,Pending
15191,2019-01-01,Chicago,Homicide,6,5,Pending
67714,2021-01-01,Seattle,Cybercrime,2,5,Closed
5112,2021-04-01,Phoenix,Burglary,4,1,Pending
17128,2019-08-01,San Antonio,Kidnapping,6,5,Pending
30294,2021-03-01,Phoenix,Cybercrime,10,5,Pending
82233,2021-12-01,Los Angeles,Fraud,1,1,Investigating
77258,2020-03-01,Houston,Arson,9,4,Pending
61126,2021-10-01,Los Angeles,Vandalism,3,5,Closed
1906,2018-03-01,Indianapolis,Cybercrime,8,4,Closed
82322,2021-03-01,Indianapolis,Vehicle Theft,4,2,Closed
784,2018-09-01,Los Angeles,Arson,6,4,Pending
99796,2023-09-01,Phoenix,Drug Violation,4,3,Investigating
34237,2020-12-01,Phoenix,Assault,9,1,Investigating
75368,2020-02-01,Jacksonville,Drug Violation,6,5,Investigating
43649,2020-02-01,San Jose,Drug Violation,9,5,Pending
26576,2023-12-01,Boston,Vandalism,3,4,Closed
55448,2019-03-01,Dallas,Assault,2,5,Investigating
4673,2022-01-01,New York,Sexual Assault,9,1,Investigating
44521,2023-05-01,Boston,Fraud,5,5,Closed
24598,2022-10-01,Houston,Assault,2,1,Closed
55337,2020-03-01,New York,Vandalism,10,1,Pending
25118,2022-07-01,Houston,Fraud,5,5,Closed
12498,2022-04-01,Austin,Drug Violation,5,3,Pending
83970,2019-05-01,Dallas,Arson,7,4,Closed
59801,2023-09-01,Phoenix,Robbery,8,3,Pending
4160,2019-02-01,Los Angeles,Vandalism,7,1,Pending
50231,2018-02-01,Chicago,Drug Violation,10,2,Closed
13959,2022-02-01,Houston,Assault,6,1,Pending
95663,2023-06-01,Philadelphia,Fraud,4,1,Investigating
87150,2023-11-01,Seattle,Burglary,6,5,Closed
71753,2023-09-01,Houston,Cybercrime,5,4,Investigating
47528,2022-06-01,Indianapolis,Vehicle Theft,6,3,Closed
90640,2023-01-01,Houston,Sexual Assault,6,4,Closed
86251,2018-08-01,Columbus,Cybercrime,8,3,Closed
24275,2020-11-01,Phoenix,Vehicle Theft,1,1,Pending
43867,2019-04-01,San Antonio,Fraud,9,1,Closed
63182,2022-05-01,Columbus,Arson,5,3,Investigating
84739,2023-12-01,Indianapolis,Vehicle Theft,8,4,Closed
16312,2019-07-01,New York,Robbery,1,4,Pending
68971,2021-02-01,Denver,Robbery,3,3,Closed
40912,2023-06-01,Philadelphia,Fraud,5,3,Closed
52805,2021-08-01,San Antonio,Vandalism,10,3,Closed
46860,2023-05-01,Denver,Homicide,8,1,Investigating
18299,2021-06-01,Phoenix,Arson,5,3,Investigating
33609,2020-02-01,Houston,Drug Violation,7,4,Closed
24824,2023-09-01,Philadelphia,Assault,7,3,Closed
39314,2023-12-01,Los Angeles,Homicide,10,5,Pending
8040,2023-09-01,Dallas,Vehicle Theft,2,5,Closed
43108,2023-09-01,Denver,Arson,7,5,Closed
66605,2018-02-01,Philadelphia,Kidnapping,2,1,Closed
5756,2022-05-01,Phoenix,Vehicle Theft,8,3,Investigating
64886,2020-01-01,New York,Robbery,6,4,Closed
67470,2020-06-01,San Diego,Kidnapping,10,5,Investigating
45338,2022-11-01,Dallas,Cybercrime,8,5,Investigating
62906,2018-11-01,El Paso,Vandalism,6,1,Investigating
67276,2019-08-01,New York,Cybercrime,1,3,Closed
20192,2019-10-01,Denver,Shoplifting,6,4,Investigating
44294,2021-11-01,Philadelphia,Cybercrime,6,4,Closed
25412,2018-07-01,Columbus,Burglary,9,1,Closed
29926,2018-10-01,Columbus,Homicide,5,3,Pending
53082,2018-10-01,Jacksonville,Vehicle Theft,7,1,Closed
35961,2019-09-01,Boston,Fraud,1,2,Closed
4959,2021-01-01,Washington,Robbery,7,2,Investigating
85588,2022-01-01,Phoenix,Assault,3,5,Pending
65545,2022-01-01,Columbus,Assault,2,3,Pending
73829,2021-12-01,Los Angeles,Fraud,1,2,Pending
31491,2020-04-01,Philadelphia,Vehicle Theft,8,3,Closed
21542,2023-07-01,Philadelphia,Homicide,4,5,Investigating
78798,2023-11-01,Philadelphia,Vandalism,9,5,Investigating
27276,2019-06-01,Columbus,Sexual Assault,5,2,Pending
10061,2020-04-01,New York,Vandalism,8,4,Closed
96726,2020-12-01,Philadelphia,Shoplifting,5,1,Pending
49635,2018-06-01,Los Angeles,Robbery,6,2,Pending
84020,2018-02-01,San Diego,Assault,2,3,Pending
91765,2023-08-01,New York,Vandalism,1,5,Investigating
100,2022-02-01,San Jose,Vehicle Theft,9,2,Closed
84779,2022-09-01,San Jose,Cybercrime,9,5,Closed
63782,2020-10-01,Dallas,Vandalism,10,5,Closed
80278,2023-03-01,San Diego,Shoplifting,10,3,Closed
50686,2019-12-01,Indianapolis,Drug Violation,1,1,Closed
93194,2018-04-01,Phoenix,Burglary,10,5,Investigating
24711,2022-01-01,New York,Arson,2,4,Closed
43720,2023-03-01,Indianapolis,Kidnapping,1,5,Pending
26349,2018-01-01,New York,Kidnapping,2,4,Investigating
78777,2020-09-01,Seattle,Burglary,2,5,Pending
13753,2018-12-01,Houston,Assault,5,1,Investigating
69243,2022-11-01,Philadelphia,Kidnapping,9,1,Investigating
59081,2018-09-01,Indianapolis,Cybercrime,3,5,Closed
4118,2018-01-01,Phoenix,Drug Violation,7,2,Investigating
60408,2022-12-01,San Antonio,Burglary,6,5,Pending
80914,2019-12-01,Houston,Robbery,3,3,Closed
26804,2023-09-01,Phoenix,Assault,8,3,Pending
29990,2021-04-01,Houston,Cybercrime,2,2,Closed
43333,2019-10-01,Houston,Assault,6,2,Pending
4117,2023-12-01,Chicago,Vandalism,3,2,Pending
75126,2023-09-01,Los Angeles,Sexual Assault,2,5,Closed
2018,2018-01-01,Chicago,Cybercrime,2,5,Pending
19990,2022-07-01,El Paso,Vehicle Theft,8,2,Closed
45906,2021-02-01,Los Angeles,Arson,2,3,Investigating
58739,2019-04-01,Seattle,Drug Violation,5,2,Closed
92940,2021-12-01,Indianapolis,Homicide,1,5,Closed
31631,2021-09-01,Denver,Kidnapping,10,3,Investigating
13697,2023-11-01,Philadelphia,Shoplifting,10,1,Closed
40205,2018-04-01,Philadelphia,Homicide,5,1,Pending
75975,2023-05-01,San Diego,Robbery,6,2,Closed
8994,2023-03-01,San Jose,Sexual Assault,10,4,Investigating
56786,2022-12-01,El Paso,Homicide,3,2,Closed
251,2020-12-01,Seattle,Vehicle Theft,8,4,Closed
53597,2020-05-01,El Paso,Sexual Assault,5,4,Investigating
70822,2023-03-01,San Jose,Robbery,10,5,Investigating
89920,2021-01-01,San Jose,Drug Violation,9,5,Pending
29542,2022-10-01,El Paso,Sexual Assault,5,3,Investigating
78238,2021-06-01,San Jose,Vandalism,4,3,Investigating
89742,2023-10-01,Boston,Arson,9,4,Investigating
86814,2018-05-01,Houston,Fraud,5,4,Investigating
28759,2018-05-01,San Jose,Arson,4,4,Investigating
71840,2019-12-01,Los Angeles,Vandalism,3,4,Closed
47899,2020-11-01,Houston,Homicide,1,5,Pending
49608,2021-08-01,Jacksonville,Vandalism,7,3,Pending
31762,2018-07-01,Seattle,Shoplifting,8,2,Closed
41418,2020-12-01,New York,Drug Violation,2,1,Investigating
51557,2018-12-01,Houston,Sexual Assault,6,4,Closed
94997,2020-12-01,Houston,Fraud,2,2,Investigating
57745,2019-03-01,Los Angeles,Sexual Assault,9,2,Investigating
52470,2023-01-01,Indianapolis,Robbery,4,1,Investigating
20624,2021-11-01,New York,Arson,5,1,Investigating
35253,2023-05-01,Indianapolis,Homicide,7,5,Pending
97104,2021-02-01,New York,Vandalism,7,1,Investigating
60732,2020-08-01,Chicago,Homicide,8,5,Pending
99207,2022-08-01,Chicago,Arson,1,2,Investigating
68884,2020-05-01,Phoenix,Homicide,5,1,Pending
57875,2020-04-01,Dallas,Assault,3,1,Investigating
70265,2020-12-01,New York,Fraud,3,1,Closed
39648,2022-01-01,Austin,Homicide,10,3,Pending
82039,2019-05-01,Phoenix,Vehicle Theft,6,3,Pending
20449,2022-03-01,New York,Drug Violation,7,4,Pending
33761,2022-12-01,Philadelphia,Fraud,3,2,Pending
8197,2020-01-01,New York,Sexual Assault,5,2,Investigating
2045,2021-04-01,Houston,Cybercrime,9,4,Investigating
34186,2022-11-01,Phoenix,Sexual Assault,5,1,Closed
62663,2022-06-01,Chicago,Kidnapping,4,1,Pending
1824,2023-09-01,Chicago,Vehicle Theft,5,1,Closed
42890,2021-04-01,Jacksonville,Burglary,3,2,Investigating
69906,2019-10-01,Jacksonville,Shoplifting,7,2,Investigating
36340,2021-07-01,Dallas,Assault,8,4,Investigating
39791,2018-10-01,Philadelphia,Kidnapping,4,3,Closed
5446,2018-08-01,Phoenix,Drug Violation,7,5,Closed
78644,2019-02-01,Jacksonville,Assault,1,5,Investigating
86604,2022-04-01,Los Angeles,Burglary,7,5,Pending
44977,2019-02-01,San Diego,Vandalism,1,4,Closed
98150,2019-08-01,Dallas,Homicide,10,4,Closed
59907,2023-06-01,Denver,Shoplifting,2,3,Investigating
97033,2018-04-01,Jacksonville,Cybercrime,3,5,Closed
20432,2021-05-01,Austin,Cybercrime,8,3,Closed
76867,2019-07-01,Phoenix,Fraud,4,1,Pending
5742,2019-06-01,San Diego,Vandalism,10,1,Closed
82761,2018-06-01,San Francisco,Shoplifting,7,4,Closed
1897,2019-12-01,Houston,Assault,7,2,Closed
65542,2021-08-01,Boston,Cybercrime,10,1,Investigating
97787,2022-01-01,Dallas,Drug Violation,3,2,Investigating
31319,2022-11-01,Denver,Robbery,4,3,Closed
8835,2018-07-01,Columbus,Vandalism,5,5,Investigating
57548,2018-07-01,Jacksonville,Assault,5,4,Investigating
39000,2019-10-01,Philadelphia,Vehicle Theft,4,5,Pending
14956,2020-01-01,Phoenix,Homicide,7,3,Investigating
50104,2021-04-01,Phoenix,Drug Violation,8,1,Closed
75039,2019-10-01,Chicago,Burglary,4,4,Closed
